volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,thailand,distribution,ecology,family_url,genus_url,species_url,specific_name
9,Bombaceae,3. Durio,Durio,3.0,Durio zibethinus Murr.,"Cultivated in the Northern, Central, South-Eastern and Peninsular regions.",Cultivated throughout SE Asia. Perhaps wild in Sumatra and Borneo (type not mentioned).,"Cultivated at low altitudes, from sea level up to 300 m. No report of fruit above an altitude of 1,000 m.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Bombaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Durio&tdcode=03686,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03691,Durio zibethinus Murr.
9,Lardizabalaceae,Stauntonia,Stauntonia,,Stauntonia brunoniana Wall. ex Hemsl.,"NORTHERN: Chiang Mai, Chiang Rai, Lampang, Phayao, Nan, Mae Hong Son.","NE India (type) Burma, China (Yunnan), N Vietnam.","Mountain forests, 450–1,700 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Lardizabalaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Stauntonia&tdcode=03705,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=03706,Stauntonia brunoniana Wall. ex Hemsl.
9,Sabiaceae,1. Meliosma,Meliosma,1.0,Meliosma lepidota subsp. dumicola (W.W.Sm.) Beusekom,NORTHERN: Chiang Mai (Doi Inthanon).,"SW China (Yunnan, Hainan – type), Vietnam.","Hill evergreen forests, open thickets, 1,400–2,400 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sabiaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meliosma&tdcode=03828,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03830,Meliosma lepidota subsp. dumicola (W.W.Sm.) Beusekom
9,Sabiaceae,1. Meliosma,Meliosma,1.0,Meliosma lanceolata f. lanceolata,"PENINSULAR: Ranong (Khlong Nakha), Phangnga (Thung Maphrao), Phatthalung (Khao Pu-Khao Ya).","Malaysia, Sumatra, Java (type), Borneo, Lesser Sunda Islands (Flores).","Open margins of primary evergreen forests along water, bedrock granitic, 50–200 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sabiaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meliosma&tdcode=03828,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03829,Meliosma lanceolata f. lanceolata
9,Sabiaceae,1. Meliosma,Meliosma,1.0,Meliosma pinnata subsp. barbulata (Cufod.) Welzen,"NORTHERN: Chiang Mai (Doi Chiangdao, Doi Inthanon, Doi Ka, Doi Lan, Doi Suthep-Pui, Doi Mon Angket), Chiang Rai (Doi Luang), Nan (Doi Phukha), Lamphun (Doi Khun Tan), Lampang (Khun Tan), Tak (Doi Pae Poe), Kamphaeng Phet (Mae Wong); NORTH-EASTERN: Phetchabun (Lom Kao); SOUTH-WESTERN: Kanchanaburi (Sangkhla Buri); CENTRAL: Nakhon Nayok (Khao Yai).","India (type), Sri Lanka, Burma, S China, Laos, Cambodia, Vietnam, Taiwan, S Korea, Japan, Malay Peninsula (once), Sumatra, Java, the Philippines.","Open to shaded, disturbed area in deciduous to mixed primary evergreen and pine forests, open, disturbed tea plantation, lower montane forests, abandoned village area, granite or phyllite bedrock, near stream, in gallery forests, in paddy field near stream, 500–1,680 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sabiaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meliosma&tdcode=03828,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03831,Meliosma pinnata subsp. barbulata (Cufod.) Welzen
9,Sabiaceae,2. Sabia,Sabia,2.0,Sabia lanceolata var. siamensis Water,SOUTH-WESTERN: Prachuap Khiri Khan (Khao Luang); PENINSULAR: Chumphon (Phato).,"Endemic to Thailand (Prachuap Khiri Khan, Khao Luang – type: Kerr 10809, holotype -L, isotypes -BM K). The species ranges from Bhutan and India (Assam) via Bangladesh (Silhet) to Burma.","In evergreen forests, 200–700 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sabiaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sabia&tdcode=03835,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03836,Sabia lanceolata var. siamensis Water
9,Sabiaceae,2. Sabia,Sabia,2.0,Sabia limoniacea Wall.,NORTHERN: Chiang Mai (Mae Rim); EASTERN: Nakhon Ratchasima (Bukanun); SOUTH-EASTERN: Trat (Bo Rai).,"India (type), Bangladesh, Burma, China, Laos, Vietnam, Malay Peninsula, Sumatra, Borneo (Sarawak).","In thickets and primary forests; soil: alluvial, sand with some clay; 300–1,800 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sabiaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sabia&tdcode=03835,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03837,Sabia limoniacea Wall.
9,Fagaceae,1. Castanopsis,Castanopsis,1.0,Castanopsis echidnocarpa (Hook.f. & Thomson ex A.DC.) A.DC.,"NORTHERN: Chiang Mai, Nan, Lampang, Lamphun; NORTH-EASTERN: Loei; EASTERN: Si Sa Ket; SOUTH-WESTERN: Kanchanaburi; PENINSULAR: Chumphon, Surat Thani, Nakhon Si Thammarat, Satun, Songkhla.","Bangladesh, Bhutan, India (Khasi – type), Nepal, Burma, China.","Lower montane rain forests, lower montane rain pine-oak forests, dry evergreen forests, mixed deciduous and dry dipterocarp forests, near streams, 50–1,600 m (most commonly 700–1,200 m). Flowering: April–January (most commonly April–September); fruiting: March–December (most commonly August–October).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Fagaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Castanopsis&tdcode=03852,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03863,Castanopsis echidnocarpa (Hook.f. & Thomson ex A.DC.) A.DC.
9,Fagaceae,1. Castanopsis,Castanopsis,1.0,Castanopsis hystrix (Hook.f. & Thomson ex Miq.) A.DC.,NORTHERN: Chiang Mai (Doi Suthep).,"India (type), Burma, Laos, Vietnam, China, Taiwan.",Lower montane rain forests.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Fagaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Castanopsis&tdcode=03852,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03867,Castanopsis purpurella
9,Fagaceae,3. Quercus,Quercus,3.0,Quercus aliena Blume,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Fagaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Quercus&tdcode=03943,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03945,Quercus aliena Blume
9,Fagaceae,3. Quercus,Quercus,3.0,Quercus mespilifolia Wall. ex A.DC.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Fagaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Quercus&tdcode=03943,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03961,Quercus mespilifolia Wall. ex A.DC.
9,Cucurbitaceae,2. Benincasa,Benincasa,2.0,Benincasa pruriens (Parkinson) W.J.de Wilde & Duyfjes,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cucurbitaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Benincasa&tdcode=03982,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=03983,Benincasa hispida
9,Cucurbitaceae,25. Trichosanthes,Trichosanthes,25.0,Trichosanthes kostermansii Duyfjes & Pruesapan,"SOUTH-WESTERN: Kanchanaburi (Kroeng Kra Wia Village, Wangka (type: Kostermans 743, holotype -L, isotypes -L SING).",Endemic.,Mixed bamboo-dipterocarp forests. Flowering: May; fruiting: November.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cucurbitaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Trichosanthes&tdcode=04073,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04082,Trichosanthes kostermansii Duyfjes & Pruesapan
10,Celastraceae,13. Pottingeria,Pottingeria,13.0,Pottingeria acuminata Prain,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Celastraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pottingeria&tdcode=04217,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04218,Pottingeria acuminata Prain
10,Celastraceae,13. Pottingeria,Pottingeria,13.0,Pottingeria acuminata var. latifolia Airy Shaw,"NORTHERN: Chiang Mai (Doi Angka – type: Kerr 3386, holotype -K, isotype -L).",Endemic.,"Unknown, var.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Celastraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pottingeria&tdcode=04217,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04219,Pottingeria acuminata var. latifolia Airy Shaw
10,Celastraceae,3. Celastrus,Celastrus,3.0,Celastrus stylosus Wall.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Celastraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Celastrus&tdcode=04165,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04170,Celastrus stylosus Wall.
10,Celastraceae,11. Microtropis,Microtropis,11.0,Microtropis bivalvis (Jack) Wall.,"SOUTH-WESTERN: Kanchanaburi (Sangkhla Buri), Phetchaburi (Kaeng Krachan NP); PENINSULAR: Chumphon (Lang Suan, Pang Wan), Ranong, Surat Thani (Ban Ta Khun, Khao Nong, Ko Pha-ngan, Krasom), Nakhon Si Thammarat (Khao Ron, Khao Luang, Phi Pun, Sichon, Thung Song), Trang (Khao Banthat, Khao Chong), Phatthalung(Tamot Falls Forest Park), Satun (Khuan Don), Pattani (Khao Kalakhiri), Narathiwat (Waeng).","Myanmar (Tenasserim), Peninsular Malaysia (type), Indonesia (Sumatra).","Chiefly in evegreen forests, also occurring in mixed evergreen and seasonal forests, rugged limestone terrain, from lowland to 1,800 m alt. Flowering: January–June, October, December; fruiting: March, April, June, September, October.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Celastraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Microtropis&tdcode=04211,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04212,Microtropis bivalvis (Jack) Wall.
10,Celastraceae,4. Elaeodendron,Elaeodendron,4.0,Elaeodendron glaucum (Rottb.) Pers.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Celastraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Elaeodendron&tdcode=04172,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04173,Elaeodendron glaucum (Rottb.) Pers.
10,Celastraceae,9. Loeseneriella,Loeseneriella,9.0,Loeseneriella africana (Willd.) R.Wilczek ex N.Hallé,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Celastraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Loeseneriella&tdcode=04200,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04201,Loeseneriella africana (Willd.) R.Wilczek ex N.Hallé
10,Hernandiaceae,3. Illigera,Illigera,3.0,Illigera trifoliata (Griff.) Dunn,"NORTHERN: Mae Hong Son (Khun Yuam), Chiang Mai (Doi Suthep-Pui NP, Doi Inthanon NP, Khun Chae NP, Ban Mae Sae), Chiang Rai (Khun Chae NP), Lamphun (Doi Khun Tan NP), Lampang (Chae Son NP), Tak; NORTH-EASTERN: Loei (Phu Luang WS), Nong Khai (Phu Wua WS); CENTRAL: Saraburi; PENINSULAR: Ranong, Surat Thani, Phangnga.","Andaman Islands, Myanmar (type), Laos, Peninsular Malaysia, Sumatra.","Secondary forests, margins of evergreen forests, deciduous forests with much bamboo, forests edges, open places, along streams and roadsides, granite and shale bedrock, at 300–1,400 m alt. Flowering: September–October; fruiting: December–March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Hernandiaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Illigera&tdcode=04241,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04248,Illigera trifoliata (Griff.) Dunn
10,Hernandiaceae,3. Illigera,Illigera,3.0,Illigera parviflora Dunn,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Hernandiaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Illigera&tdcode=04241,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04243,Illigera parviflora Dunn
10,Passifloraceae,1. Adenia,Adenia,1.0,Adenia macrophylla (Blume) Koord.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Passifloraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Adenia&tdcode=04271,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04284,Adenia macrophylla (Blume) Koord.
10,Anacardiaceae,7. Gluta,Gluta,7.0,Gluta elegans (Wall.) Hook.f.,"PENINSULAR: Ranong, Phangnga (Khao Phota Luang Kaeo), Nakhon Si Thammarat; Trang (Khao Chong); Satun (Khuan Pho, Khuan Kalong, Klong Tao, Tarutao).","Peninsular Malaysia (Penang – type), Myanmar.","Common in evergreen forests, up to 600 m alt. Fruiting: July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Anacardiaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Gluta&tdcode=04329,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04332,Gluta elegans (Wall.) Hook.f.
10,Anacardiaceae,15. Rhus,Rhus,15.0,Rhus javanica L.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Anacardiaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rhus&tdcode=04373,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04376,Rhus javanica L.
10,Convolvulaceae,12. Ipomoea,Ipomoea,12.0,Ipomoea aculeata var. mollissima (Zoll.) Hallier f. ex Ooststr.,"EASTERN: Nakhon Ratchasima, Buri Ram; CENTRAL: Saraburi.","Bangladesh, Myanmar, China (Hainan), Vietnam, Indonesia (type, Java), the Philippines, Australia.","Moist clearings in forests, 350–400 m alt. Flowering: August, October, November.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Convolvulaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ipomoea&tdcode=04468,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04469,Ipomoea aculeata var. mollissima (Zoll.) Hallier f. ex Ooststr.
10,Convolvulaceae,12. Ipomoea,Ipomoea,12.0,Ipomoea coptica (L.) Roth ex Roem. & Schult.,"NORTH-EASTERN: Maha Sarakham, Khon Kaen; SOUTH-WESTERN: Prachuap Khiri Khan.","Africa (type in the Linnaean Herbarium, provenance unknown), Sri Lanka, India, Australia.","In sunny, often salty soils near the seacoast or in inland saline situations, <5 m alt. Flowering: March, November; fruiting: March, September, November.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Convolvulaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ipomoea&tdcode=04468,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04479,Ipomoea coptica (L.) Roth ex Roem. & Schult.
10,Convolvulaceae,12. Ipomoea,Ipomoea,12.0,Ipomoea sagittifolia Burm.f.,"NORTHERN: Phitsanulok; NORTH-EASTERN: Maha Sarakham; CENTRAL: Nakhon Pathom, Krung Thep Maha Nakhon (Bangkok), Samut Sakhon; SOUTH-EASTERN: Chachoengsao; PENINSULAR: Songkhla.","Africa, India, Sri Lanka, Myanmar, China, Laos, Vietnam, Malaysia, Indonesia (Java – type), New Guinea, Australia, Pacific Islands.","Weedy in vacant lots, roadsides, waste ground and disturbed areas, often in damp to wet soils, sea level to 25 m alt. Flowering: July–December; fruiting: December.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Convolvulaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ipomoea&tdcode=04468,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04491,Ipomoea sagittifolia Burm.f.
10,Convolvulaceae,8. Dinetus,Dinetus,8.0,Dinetus racemosus (Wall.) Sweet,"NORTHERN: Chiang Mai, Nan, Uttaradit, Phitsanulok; NORTH-EASTERN: Loei.","Pakistan, Nepal, Bhutan, India (type), Myanmar, China, Laos, Vietnam, Indonesia, the Philippines.","In open areas, disturbed thickets, along roads or watercourses in primary and secondary evergreen forests, semi-evergreen forests, lower montane evergreen forests, 700–1,650 m alt. Flowering: April, July, September–December; fruiting: January, April, October–December.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Convolvulaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dinetus&tdcode=04446,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04447,Dinetus racemosus (Wall.) Sweet
10,Cecropiaceae,Poikilospermum,Poikilospermum,,Poikilospermum naucleiforum (Roxb.) Chew,"NORTHERN: Lampang, Tak; NORTH-EASTERN: Phetchabun; EASTERN: Nakhon Ratchasima; SOUTH-WESTERN: Kanchanaburi, Phetchaburi, Prachuap Khiri Khan; SOUTH-EASTERN: Chanthaburi; PENINSULAR: Phangnga, Songkhla, Yala, Narathiwat.","NE India, China (SE Xizang), Burma.","Evergreen and mixed deciduous forests, near streams, up to 800 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cecropiaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Poikilospermum&tdcode=04541,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04545,Poikilospermum naucleiforum (Roxb.) Chew
10,Moraceae,4. Ficus,Ficus,4.0,URO7. Ficus binnendykii (Miq.) Miq.,PENINSULAR: Narathiwat.,"Peninsular and Bornean Malaysia, Singapore, Brunei, Indonesia (Sumatra, Java – type, Kalimantan).","Evergreen forests, at low altitudes.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ficus&tdcode=04570,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04664,URO7. Ficus binnendykii (Miq.) Miq.
10,Moraceae,4. Ficus,Ficus,4.0,URO13. Ficus crassiramea (Miq.) Miq.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ficus&tdcode=04570,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04670,URO13. Ficus crassiramea (Miq.) Miq.
10,Moraceae,4. Ficus,Ficus,4.0,SOE4. Ficus disticha Blume,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ficus&tdcode=04570,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04644,SOE4. Ficus disticha Blume
10,Moraceae,4. Ficus,Ficus,4.0,FIC8. Ficus glandulifera (Wall. ex Miq.) King,SOUTH-EASTERN: Trat; PENINSULAR: Narathiwat.,"Peninsular (type) and Bornean Malaysia, Singapore, Brunei (?), Indonesia (Sumatra, Java, Kalimantan, Sulawesi, Moluccas, Papua?), the Philippines, Papua New Guinea.","Evergreen forests, at low altitudes.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ficus&tdcode=04570,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04582,FIC8. Ficus glandulifera (Wall. ex Miq.) King
10,Moraceae,4. Ficus,Ficus,4.0,FIC9. Ficus grossularioides Burm.f.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ficus&tdcode=04570,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04583,FIC9. Ficus grossularioides Burm.f.
10,Moraceae,4. Ficus,Ficus,4.0,PHA4. Ficus nervosa Roth,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ficus&tdcode=04570,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04601,PHA4. Ficus nervosa Roth
10,Moraceae,4. Ficus,Ficus,4.0,URO34. Ficus saxophila Blume,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ficus&tdcode=04570,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04696,URO34. Ficus saxophila Blume
10,Moraceae,4. Ficus,Ficus,4.0,SYC14. Ficus tinctoria G.Forst.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Moraceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ficus&tdcode=04570,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04618,SYC14. Ficus tinctoria G.Forst.
