volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,thailand,distribution,ecology,family_url,genus_url,species_url,specific_name,wfo_id,source,match_type,Species,Plant ID,Letter,DataSheetURL,temp_opt_min,temp_opt_max,temp_abs_min,temp_abs_max,rain_opt_min,rain_opt_max,rain_abs_min,rain_abs_max,ph_opt_min,ph_opt_max,ph_abs_min,ph_abs_max
5.0,Umbelliferae,4 Coriandrum,Coriandrum,4.0,Coriandrum sativum L.,"NORTHERN: Chiang Mai (Doi Suthep, Khun Khong, Doi Chiang Dao, Fang), Nan (Doi Phu Kha); CENTRAL: Krung Thep Maha Nakhon (Bangkok).","Europe (type), Mediterranean, Asia. Cultivated and often naturalized throughout the world.",Cultivated and subspontaneous in our area.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Umbelliferae&volumeno=5,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Coriandrum&tdcode=01314,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01315,Coriandrum sativum L.,,present,B_core_exact,Coriandrum sativum,784,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=784,15.0,25.0,4.0,32.0,500.0,1400.0,300.0,2600.0,5.5,7.5,4.0,8.0
13.0,Dipterocarpaceae,2. Cotylelobium,Cotylelobium,2.0,Cotylelobium lanceolatum Craib,"SOUTH-WESTERN: Prachuap Khiri Khan (Bang Saphan Noi); PENINSULAR: Chumphon, Surat Thani, Krabi, Trang, Narathiwat.","Peninsular Malaysia, Borneo.","Evergreen forests, lowland to hillsides, under 300 m alt. Flowering: February–August; fruiting: September–October.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dipterocarpaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cotylelobium&tdcode=06630,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06631,Cotylelobium lanceolatum Craib,,present,B_core_exact,Cotylelobium lanceolatum,4913,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=4913,19.0,34.0,8.0,38.0,2100.0,2700.0,1800.0,3000.0,4.0,4.5,3.7,5.0
4.0,Leguminosae-Papilionoideae,Crotalaria,Crotalaria,,Crotalaria juncea L.,"NORTHERN: Mae Hong Son (Pang Ma Pha), Chiang Mai (Doi Suthep), Phayao (Mueang District, 4 km N of Phayao University), Nan (Tha Wang Pha, Pha Sing), Phrae, Tak, Nakhon Sawan; NORTH-EASTERN: Loei (Na Haeo), Sakon Nakhon (Phu Phan Ratchanivet), Nakhon Phanom, Khon Kaen (Phu Pha Man NP); EASTERN: Nakhon Ratchasima (Mueang District, Ban Chum Saeng, Pak Chong); SOUTH-WESTERN: Kanchanaburi (Mueang District, Ban Kao), Ratchaburi (Ban Pong); CENTRAL: Saraburi (Ban Nong Bua); SOUTH-EASTERN: Chanthaburi (Pong Nam Ron); PENINSULAR: Surat Thani (Khanom, Khuan Thong Village).","N America, Africa, India (type), Myanmar, China, Laos, Cambodia, Vietnam, Malaysia, Australia.","Roadsides and open places in paddy fields, 10–750 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Crotalaria&tdcode=07461,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07475,Crotalaria juncea L.,,present,B_core_exact,Crotalaria juncea,801,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=801,20.0,30.0,4.0,40.0,500.0,1500.0,200.0,4300.0,6.0,7.0,5.0,8.4
4.0,Leguminosae-Papilionoideae,Crotalaria,Crotalaria,,Crotalaria pallida Aiton,"Very common plant, widespread throughout the country.","America, Africa (Ethiopia – type), Maldive Islands, Sri Lanka, India, Myanmar, China, Taiwan, Laos, Cambodia, Vietnam, Singapore, Australia, Hawaii.","Along roadsides and open areas, near sea level to 1,500 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Crotalaria&tdcode=07461,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07487,Crotalaria pallida Aiton,,present,B_core_exact,Crotalaria pallida,803,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=803,22.0,30.0,13.0,34.0,1200.0,1800.0,850.0,3600.0,5.5,6.5,4.5,7.1
4.0,Leguminosae-Papilionoideae,Crotalaria,Crotalaria,,Crotalaria spectabilis Roth,"NORTHERN: Mae Hong Son, Chiang Mai (Mae Taeng, Pa Pae), Chiang Rai (Khun Kon Forest Park), Phayao (Phukamyao Rongpo Village) Lampang (Mae Luang), Phrae; NORTH-EASTERN: Sakon Nakhon (Phu Phan NP); SOUTH-WESTERN: Kanchanaburi (Kroeng Krawia Village – type of Crotalaria spectabilis subsp. parvibracteata : Larsen 9544 -C), Thong Pha Phum, Tha Khanun); SOUTH-EASTERN: Sa Kaeo; PENINSULAR: Chumphon (Sawi), Songkhla (Rattaphum).","N America, Africa, India (type), Bangladesh, Myanmar, China, Laos, Vietnam, Malaysia, Australia.","Along roadsides, to 900 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Crotalaria&tdcode=07461,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07494,Crotalaria spectabilis Roth,,present,B_core_exact,Crotalaria spectabilis,4982,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=4982,21.0,28.0,9.0,32.0,1200.0,1600.0,900.0,2800.0,6.0,6.5,4.9,8.0
9.0,Cucurbitaceae,5. Cucumis,Cucumis,5.0,Cucumis melo L.,e-Flora of Thailand,Cucumis melo,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cucurbitaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cucumis&tdcode=03989,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03991,Cucumis melo L.,,present,B_core_exact,Cucumis melo,815,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=815,18.0,30.0,9.0,35.0,1000.0,1300.0,900.0,2500.0,6.0,7.5,5.0,8.7
9.0,Cucurbitaceae,5. Cucumis,Cucumis,5.0,Cucumis sativus L.,e-Flora of Thailand,"The origin of the cultivated, very variable,",,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cucurbitaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cucumis&tdcode=03989,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03993,Cucumis sativus L.,,present,B_core_exact,Cucumis sativus,817,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=817,18.0,32.0,6.0,38.0,1000.0,1200.0,400.0,4300.0,6.0,7.5,4.5,8.7
9.0,Cucurbitaceae,6. Cucurbita,Cucurbita,6.0,Cucurbita maxima Duchesne,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cucurbitaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cucurbita&tdcode=03994,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03995,Cucurbita maxima Duchesne,,present,B_core_exact,Cucurbita maxima,819,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=819,20.0,30.0,9.0,38.0,600.0,1000.0,450.0,2700.0,5.5,7.5,5.0,8.5
9.0,Cucurbitaceae,6. Cucurbita,Cucurbita,6.0,Cucurbita moschata Duchesne,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cucurbitaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cucurbita&tdcode=03994,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03996,Cucurbita moschata Duchesne,,present,B_core_exact,Cucurbita moschata,820,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=820,20.0,30.0,10.0,40.0,600.0,1600.0,300.0,2800.0,5.5,7.5,4.5,8.3
9.0,Cucurbitaceae,6. Cucurbita,Cucurbita,6.0,Cucurbita pepo L.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cucurbitaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cucurbita&tdcode=03994,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03997,Cucurbita pepo L.,,present,B_core_exact,Cucurbita pepo,821,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=821,17.0,30.0,6.0,40.0,600.0,1500.0,300.0,2800.0,5.5,6.8,4.5,8.3
16.0,Zingiberaceae,8. Curcuma p.p.,Curcuma p.p.,8.0,Curcuma longa L.,Widely cultivated.,Widely cultivated in the tropics: Sri Lanka (epitype of,Cultivated.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Curcuma&tdcode=08675,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08702,Curcuma longa L.,,present,B_core_exact,Curcuma longa,828,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=828,20.0,28.0,18.0,32.0,1000.0,2000.0,800.0,3000.0,6.0,7.0,5.5,7.5
4.0,Leguminosae-Papilionoideae,Cyamopsis,Cyamopsis,,Cyamopsis tetragonoloba (L.) Taub.,CENTRAL: Krung Thep Maha Nakhon (Bangkok) (Bangkhen).,"Arabia (type), Sri Lanka, India, Bangladesh, Nepal, Myanmar, China, Vietnam, Indonesia.",Cultivated.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cyamopsis&tdcode=07570,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=07571,Cyamopsis tetragonoloba (L.) Taub.,,present,B_core_exact,Cyamopsis tetragonoloba,830,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=830,25.0,35.0,10.0,45.0,500.0,800.0,400.0,2700.0,7.5,8.0,5.5,8.5
4.0,Leguminosae-Caesalpinioideae,2 Cynometra,Cynometra,2.0,Cynometra cauliflora L.,"Cultivated, but not common.",Only known as cultivated on Asiatic mainland (type from Indonesia).,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cynometra&tdcode=00679,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00681,Cynometra cauliflora L.,,present,B_core_exact,Cynometra cauliflora,5148,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=5148,22.0,35.0,17.0,40.0,1500.0,2000.0,1200.0,2500.0,5.0,6.0,4.5,6.5
6.0,Cyperaceae,14 Cyperus,Cyperus,14.0,Cyperus rotundus L.,Common throughout the country.,Widely distributed in warmer regions of the world (India – type).,"Open or slightly shaded ground, up to 1,100 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cyperus&tdcode=01935,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01944,Cyperus rotundus L.,,present,B_core_exact,Cyperus rotundus,856,C,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=856,24.0,32.0,10.0,45.0,500.0,3000.0,300.0,4200.0,5.5,7.0,3.5,8.0
4.0,Leguminosae-Papilionoideae,Dalbergia,Dalbergia,,Dalbergia sissoo Roxb. ex DC.,Cultivated.,"Iraq, Iran, Afghanistan, Pakistan, India (type), Bangladesh, widely cultivated in the tropics.",,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dalbergia&tdcode=07510,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07542,Dalbergia sissoo Roxb. ex DC,,present,B_core_exact,Dalbergia sissoo,5192,D,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=5192,26.0,40.0,5.0,50.0,500.0,2000.0,300.0,4500.0,5.0,7.5,4.5,8.5
4.0,Leguminosae-Caesalpinioideae,9 Delonix,Delonix,9.0,Delonix regia (Bojer ex Hook.) Raf.,One of the most common ornamental trees.,"Endemic to Madagascar (type). Widely cultivated in the tropics, under the name “Flamboyant” or “Flame Tree”.",,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Delonix&tdcode=00718,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00719,Delonix regia (Bojer ex Hook.) Raf.,,present,B_core_exact,Delonix regia,880,D,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=880,22.0,35.0,6.0,39.0,1000.0,1500.0,700.0,1800.0,5.5,6.5,4.5,7.5
4.0,Leguminosae-Papilionoideae,Derris,Derris,,Derris elliptica (Wall.) Benth.,Throughout the country.,"India (type), Myanmar, Laos, Cambodia, Vietnam, Malaysia, the Philippines (Palawan), Caroline Islands, probably introduced in Hawaii.","Primary and secondary forests, often along riverbanks, to 1,450 m alt. Flowering: December–April; fruiting: March–May, October–December.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Derris&tdcode=07625,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07630,Derris elliptica (Wall.) Benth.,,present,B_core_exact,Derris elliptica,885,D,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=885,24.0,30.0,20.0,36.0,1800.0,3500.0,1400.0,5000.0,5.5,7.0,4.3,8.6
2.0,Dilleniaceae,1 Dillenia,Dillenia,1.0,Dillenia aurea Sm.,"NORTHERN: Chiang Mai, Mae Hong Son; NORTH-EASTERN: Loei; EASTERN: Nakhon Ratchasima.","N India (type), Burma.","Lower to upper dry to moist mixed deciduous forests, dry dipterocarp forests, and hill evergreen forests, 250–1,300 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dilleniaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dillenia&tdcode=00186,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00189,Dillenia aurea Sm.,,present,B_core_exact,Dillenia aurea,5340,D,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=5340,30.0,40.0,7.0,47.0,1000.0,1600.0,750.0,1900.0,6.5,7.5,6.0,8.0
2.0,Dilleniaceae,1 Dillenia,Dillenia,1.0,Dillenia indica L.,"NORTHERN: Chiang Mai; NORTH-EASTERN: Loei; CENTRAL: Pathum Thani; SOUTH-EASTERN: Kanchanaburi; PENINSULAT: Surat Thani, Phangnga, Nakhon Si Thammarat, Trang.","India (type), Ceylon, Burma, Yunnan, Indochina, Sumatra, Malay Peninsula, Java, Borneo.","In evergreen forests or topical rain forests, usually in creek beds or on river banks, up to 1,100 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dilleniaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dillenia&tdcode=00186,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00196,Dillenia indica L.,,present,B_core_exact,Dillenia indica,932,D,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=932,30.0,40.0,7.0,47.0,3000.0,4000.0,2000.0,5500.0,5.5,7.0,5.0,8.0
2.0,Dilleniaceae,1 Dillenia,Dillenia,1.0,Dillenia pentagyna Roxb.,"NORTHERN: Chiang Mai, Chiang Rai, Mae Hong Son, Lampang, Tak; NORTH-EASTERN: Loei, Nakhon Phanom; SOUTH-EASTERN: Prachin Buri, Chanthaburi; SOUTH-WESTERN: Kanchanburi.","India (type), Burma, Andaman Islands, China (Yunnan, Hainan), Indochina, C & E Java, Lesser Sunda Islands, S Celebes (Hoogl. In Fl. Mal. I. 4: f. 12. 1951).","Dry dipterocarp forests, dry to moist mixed deciduous forests, and hill evergreen forests, up to 1,100 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dilleniaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dillenia&tdcode=00186,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00187,Dillenia pentagyna Roxb.,,present,B_core_exact,Dillenia pentagyna,5343,D,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=5343,30.0,42.0,7.0,47.0,1000.0,3000.0,750.0,5000.0,5.5,6.5,4.5,7.1
7.0,Sapindaceae,6. Dimocarpus,Dimocarpus,6.0,Dimocarpus longan Lour.,e-Flora of Thailand,"From Sri Lanka and India to S China and Taiwan (type), throughout SE Asia and Malesia up to New Guinea.","Lowland evergreen and mixed deciduous forests, locally common on sandstone and granite, sea level up to 1,100 m alt. Flowering: January–September; fruiting: March–November, also eaten by Sloth Bear (",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sapindaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dimocarpus&tdcode=02336,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02340,Dimocarpus longan Lour.,,present,B_core_exact,Dimocarpus longan var. longan,5349,D,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=5349,18.0,30.0,7.0,36.0,1300.0,2000.0,800.0,3000.0,5.5,6.0,5.0,8.0
7.0,Sapindaceae,6. Dimocarpus,Dimocarpus,6.0,Dimocarpus longan Lour.,e-Flora of Thailand,"From Sri Lanka and India to S China and Taiwan (type), throughout SE Asia and Malesia up to New Guinea.","Lowland evergreen and mixed deciduous forests, locally common on sandstone and granite, sea level up to 1,100 m alt. Flowering: January–September; fruiting: March–November, also eaten by Sloth Bear (",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sapindaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dimocarpus&tdcode=02336,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02340,Dimocarpus longan Lour.,,present,B_core_exact,Dimocarpus longan var. malesianus,5350,D,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=5350,25.0,30.0,18.0,38.0,3000.0,4000.0,2500.0,4500.0,5.0,6.0,4.5,6.5
10.0,Dioscoreaceae,1. Dioscorea,Dioscorea,1.0,Dioscorea alata L.,"NORTHERN: Mae Hong Son (Pang Mapha), Chiang Mai (Doi Chiang Dao, Doi Inthanon, Doi Luang, Doi Suthep-Pui, Doi Chang Liang, Mae Ai, Ban Mae Klang, Huai Nam Mae Pern, Ban Chang Khan, Ban San Phayom), Lamphun (Mae Tha), Lampang (Doi Khun Tan, Chae Son, Chae Hom), Phrae (Mae Yom, Song, Mae Khaem), Uttaradit (Ban Khok, Phu Soi Dao), Tak (Doi Musoe, Bhumiphol Dam, Nam Dip, Umphang), Phitsanulok (Kaeng So Pha, Thung Salaeng Luang); NORTH-EASTERN: Phetchabun (Chon Daen, Khao Kho), Loei (Dan Sai, Phu Kraduong, Wang Saphung, Pha Nok Khao), Sakon Nakhon (Phu Phan), Mukdahan, Khon Kaen (Chum Phae); EASTERN: Chaiyaphum (Phu Khiao, Chumpae), Nakhon Ratchasima (Khao Yai, Lat Bua Khao, Sikhio, Pak Thong Chai), Amnat Charoen (Chanuman), Ubon Ratchathani (Nam Tok Phranin); SOUTH-WESTERN: Uthai Thani (Huai Khakhaeng), Kanchanaburi (Thong Pha Phum, Sai Yok, Huai Bankau, Khao Thalu), Phetchaburi (Kaeng Krachan), Prachuap Khiri Khan (Pran Buri); CENTRAL: Lop Buri (Sup Champa), Saraburi (Ban Nong Bua, Muak Lek, Sam Lan), Krung Thep Maha Nakhon (Bangkok) (cultivated); SOUTH-EASTERN: Sa Kaeo (Aranya Prathet), Prachin Buri (Khao Yai), Chachoengsao (Ang Rue Nai, Phanom Sarakham), Chon Buri (Khao Khiao, Sri Racha, Nam Tok Chantaten, Phattaya), Chanthaburi (Pong Nam Ron); PENINSULAR: Nakhon Si Thammarat (Khao Pu Khao Ya, Khiriwong).","A cultigen, probably of SE Asian origin, now pantropically cultivated for its tuber. Type: two syntypes, one from from Sri Lanka and one of unknown origin.","Found in open degraded and disturbed areas, mixed deciduous forests, pine and hill evergreen forests and in cultivation, from near sea level to 1,250 m alt. Apparently “wild” plants are probably relicts of cultivation. These populations appear to reproduce sexually to a considerable extent in Thailand.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dioscoreaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dioscorea&tdcode=04109,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04110,Dioscorea alata L.,,present,B_core_exact,Dioscorea alata,936,D,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=936,20.0,32.0,14.0,40.0,1200.0,4000.0,700.0,8000.0,5.5,6.5,4.8,8.5
10.0,Dioscoreaceae,1. Dioscorea,Dioscorea,1.0,Dioscorea bulbifera L.,"NORTHERN: Mae Hong Son (Khun Yuam, Mae Su Rin), Chiang Mai (Doi Suthep-Pui, Doi Chiang Dao, Doi Inthanon, Hot, Mae Taeng, Ban Pha Mon, Chang Hua Lin, Mae Rim), Chiang Rai (Doi Luang), Lampang (Chae Son, Pha Thai Cave, Wang Nua), Phrae, Uttaradit (Phu Soi Dao, Ban Khok, Queen Sirikit Dam), Tak (Bhumibol Dam, Doi Musoe, Khao Pra Wa, Mae Sot, Umphang), Sukhothai (Kow), Phitsanulok (Thung Salaeng Luang, Phu Miang); NORTH-EASTERN: Phetchabun (Khao Kho, Thung Salaeng Luang), Loei (Wang Saphung, Dan Sai, Phu Kradueng, Phu Luang), Nong Khai (Phu Wua), Maha Sarakham (Phayakkhaphum Phisai), Kalasin (Kuchinarai), Khon Kaen; EASTERN: Chaiyaphum (Phu Khiao), Nakhon Ratchasima (Khao Yai, Lat Bua Khao), Buri Ram (Pasart), Roi Et (Phon Sai);SOUTH-WESTERN: Kanchanaburi (Thong Phaphum, Sangkha Buri, Sri Sawat), Phetchaburi (Kaeng Krachan), Prachuap Khiri Khan (Khao Luang, Huai Yang); CENTRAL: Saraburi (Khao Thalu, Muak Lek, Sam Lan, Tap Kwang), Nakhon Nayok (Khao Yai, Nam Tok Sarika), Krung Thep Maha Nakhon (Bangkok) (Khlong San, Thon Buri); SOUTH-EASTERN: Sa Kaeo (Aranya Prathet), Prachin Buri (Khao Yai), Chonburi (Sri Racha), Chanthaburi (Khao Krachai, Khao Soi Dao, Makham, Pong Nam Ron), Trat (Bo Rai, Ko Chang); PENINSULAR: Chumphon (Haio Lome Falls), Ranong (Khlong Na Kha), Surat Thani (Ban Na San, Khlong Phanom, Khao Tuk), Nakhon Si Thammarat (Karom Falls, Khiriwong, Krung Ching Falls), Trang (Thung Kai, Khao Khlong), Narathiwat (Tak Bai, Waeng).","Widespread in Tropical Africa, Asia and Madagascar, also introduced to the New World. Type: a plate of a plant possibly from Indonesia (Milne-Redhead 1975).","In old clearings and disturbed areas in seasonal forests, moist evergreen forests, hill evergreen forests and margins of swampy areas on most substrates, 20–1,400 m alt. Flowering: July–November; fruiting: October–December.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dioscoreaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dioscorea&tdcode=04109,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04114,Dioscorea bulbifera L.,,present,B_core_exact,Dioscorea bulbifera,938,D,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=938,20.0,30.0,12.0,38.0,1200.0,2600.0,900.0,4000.0,6.0,6.7,5.3,8.0
